MID,LEFT,RIGHT
3169,3066,2555
3177,3075,2561
3176,3082,2556
3176,3081,2557
3178,3080,2557
3179,3078,2562
3177,3075,2560
3180,3078,2563
3176,3077,2569
3181,3072,2571
3170,3069,2572
3167,3065,2570
3168,3064,2570
3166,3058,2574
3167,3058,2576
3166,3062,2584
3164,3065,2584
3168,3072,2587
3169,3077,2589
3176,3082,2591
3171,3090,2591
3172,3095,2588
3173,3105,2586
3175,3104,2583
3183,3105,2582
3189,3104,2583
3194,3101,2577
3202,3101,2576
3201,3095,2576
3205,3090,2576
3198,3087,2578
3196,3085,2578
3195,3090,2574
3192,3082,2576
3197,3085,2574
3201,3088,2577
3201,3089,2573
3207,3097,2574
3211,3099,2573
3217,3100,2574
3212,3104,2574
3215,3106,2574
3214,3115,2573
3210,3114,2576
3211,3118,2574
3210,3120,2575
3203,3115,2569
3212,3119,2567
3213,3116,2567
3222,3112,2568
3218,3117,2572
3221,3117,2573
3224,3121,2575
3227,3118,2579
3233,3114,2584
3235,3109,2592
3232,3106,2590
3238,3109,2591
3241,3113,2591
3253,3113,2590
3251,3119,2590
3249,3119,2587
3245,3124,2582
3239,3119,2578
3235,3119,2572
3230,3120,2569
3222,3119,2560
3222,3119,2554
3219,3112,2556
3225,3102,2560
3224,3097,2565
3230,3090,2571
3237,3095,2576
3243,3087,2583
3249,3084,2586
3251,3080,2589
3252,3072,2583
3262,3072,2582
3261,3071,2579
3271,3071,2578
3265,3078,2575
3267,3083,2572
3271,3096,2570
3269,3092,2568
3276,3102,2570
3277,3103,2574
3276,3103,2567
3283,3106,2565
3284,3106,2561
3292,3103,2554
3284,3106,2557
3283,3101,2551
3284,3101,2553
3286,3089,2562
3288,3088,2569
3289,3087,2578
3288,3086,2575
3294,3086,2578
3296,3087,2584
3307,3085,2592
3301,3091,2598
3303,3093,2602
3308,3102,2599
3301,3098,2596
3303,3099,2589
3301,3100,2584
3297,3098,2570
3301,3099,2562
3301,3100,2562
3306,3096,2564
3296,3097,2571
3295,3093,2572
3294,3098,2571
3294,3091,2572
3302,3087,2568
3303,3088,2570
3302,3087,2566
3310,3091,2568
3312,3088,2572
3323,3085,2573
3316,3089,2572
3320,3092,2569
3320,3102,2566
3318,3096,2565
3319,3093,2564
3319,3091,2568
3317,3087,2566
3319,3086,2557
3320,3087,2551
3328,3083,2546
3322,3088,2546
3322,3088,2548
3320,3096,2548
3317,3089,2546
3315,3091,2546
3311,3094,2552
3307,3096,2553
3313,3101,2557
3317,3099,2563
3328,3091,2564
3322,3091,2567
3319,3087,2568
3316,3092,2570
3317,3089,2571
3322,3091,2566
3324,3093,2566
3325,3092,2555
3332,3095,2557
3334,3093,2556
3341,3088,2561
3333,3089,2565
3331,3086,2570
3328,3088,2570
3325,3077,2570
3326,3075,2567
3327,3075,2566
3323,3076,2555
3327,3076,2547
3326,3076,2546
3331,3072,2548
3324,3073,2552
3325,3070,2557
3327,3073,2561
3333,3066,2563
3341,3071,2563
3344,3069,2569
3342,3068,2565
3347,3073,2565
3345,3075,2566
3349,3072,2566
3341,3078,2565
3339,3077,2564
3334,3080,2562
3329,3071,2563
3325,3066,2562
3321,3064,2562
3314,3064,2556
3317,3069,2556
3317,3071,2553
3323,3071,2556
3315,3073,2563
3317,3074,2567
3317,3076,2570
3316,3070,2573
3316,3065,2575
3315,3060,2578
3312,3056,2576
3316,3055,2576
3316,3052,2576
3318,3046,2577
3312,3048,2580
3310,3043,2584
3306,3041,2585
3300,3031,2587
3299,3033,2588
3294,3038,2593
3287,3047,2590
3288,3053,2593
3285,3059,2591
3284,3062,2589
3278,3073,2585
3277,3080,2582
3278,3093,2579
3274,3088,2581
3275,3083,2582
3276,3077,2583
3275,3066,2579
3284,3057,2580
3294,3048,2579
3304,3034,2580
3308,3026,2580
3309,3016,2575
3305,3014,2567
3299,3011,2561
3299,3013,2554
3298,3018,2554
3293,3024,2555
3294,3029,2558
3286,3031,2561
3284,3027,2565
3276,3032,2569
3273,3033,2572
3270,3036,2574
3266,3038,2579
3263,3039,2576
3261,3039,2574
3257,3039,2571
3260,3039,2568
3258,3041,2569
3255,3036,2571
3251,3039,2574
3248,3034,2574
3245,3033,2572
3246,3028,2572
3248,3023,2574
3249,3025,2578
3247,3016,2585
3251,3011,2594
3250,3010,2601
3255,3004,2609
3256,3007,2620
3257,2999,2624
3256,2995,2626
3254,2991,2627
3253,2988,2622
3250,2988,2615
3244,2991,2616
3244,2989,2609
3238,2990,2608
3235,2989,2605
3230,2995,2603
3230,2997,2599
3233,3001,2594
3236,3001,2593
3242,3002,2589
3248,3003,2586
3250,3004,2582
3258,3008,2580
3261,3010,2584
3263,3007,2586
3262,3007,2590
3257,3001,2594
3252,2996,2596
3247,2990,2600
3244,2987,2602
3243,2989,2606
3239,2990,2607
3238,2990,2606
3238,2994,2604
3235,2991,2600
3236,2996,2595
3235,2995,2589
3238,2994,2582
3239,2991,2578
3237,2987,2572
3241,2984,2569
3237,2980,2569
3240,2980,2571
3239,2980,2574
3238,2979,2572
3237,2982,2574
3235,2982,2573
3234,2983,2575
3236,2986,2580
3238,2987,2585
3239,2986,2588
3229,2981,2588
3227,2978,2589
3221,2975,2591
3218,2971,2591
3219,2976,2597
3222,2976,2594
3224,2977,2590
3227,2979,2587
3231,2980,2582
3235,2982,2578
3240,2981,2574
3251,2985,2570
3260,2984,2565
3259,2976,2554
3259,2973,2547
3257,2964,2546
3257,2953,2544
3252,2947,2544
3249,2941,2543
3244,2937,2543
3236,2926,2544
3237,2921,2547
3235,2918,2552
3233,2911,2555
3232,2914,2562
3228,2915,2564
3227,2912,2565
3223,2912,2569
3225,2907,2575
3228,2905,2578
3228,2902,2581
3233,2903,2583
3235,2903,2585
3232,2900,2587
3234,2901,2585
3233,2901,2582
3237,2903,2578
3233,2908,2578
3234,2908,2575
3233,2911,2573
3231,2906,2570
3232,2905,2570
3230,2904,2569
3224,2902,2563
3225,2906,2556
3215,2905,2550
3214,2905,2547
3207,2907,2545
3203,2904,2542
3201,2909,2541
3198,2901,2532
3201,2898,2527
3201,2896,2524
3198,2893,2518
3203,2888,2519
3206,2878,2517
3210,2867,2513
3206,2861,2513
3210,2855,2510
3214,2855,2507
3215,2845,2502
3220,2848,2504
3218,2848,2503
3215,2850,2497
3218,2858,2493
3219,2860,2488
3225,2861,2485
3222,2865,2487
3222,2863,2489
3217,2865,2490
3213,2860,2492
3213,2857,2492
3212,2852,2497
3208,2847,2494
3206,2851,2494
3198,2850,2494
3197,2849,2491
3187,2852,2490
3184,2851,2486
3181,2857,2482
3175,2854,2478
3175,2851,2472
3176,2859,2473
3178,2857,2467
3188,2861,2467
3194,2858,2466
3206,2851,2463
3205,2850,2463
3209,2846,2461
3213,2849,2460
3212,2845,2460
3217,2846,2456
3217,2847,2453
3213,2846,2443
3217,2851,2438
3215,2858,2431
3219,2856,2429
3206,2859,2428
3202,2858,2427
3197,2859,2426
3191,2849,2427
3188,2843,2428
3185,2839,2430
3177,2829,2423
3183,2823,2419
3185,2814,2411
3197,2805,2403
3193,2805,2400
3196,2802,2387
3195,2808,2380
3194,2804,2378
3194,2807,2379
3192,2810,2386
3186,2809,2385
3184,2810,2389
3176,2813,2384
3177,2814,2381
3163,2821,2379
3161,2824,2376
3164,2827,2371
3166,2823,2368
3173,2820,2365
3177,2820,2365
3173,2815,2357
3178,2812,2352
3178,2804,2347
3184,2792,2338
3171,2787,2342
3170,2783,2343
3168,2787,2342
3162,2782,2342
3161,2783,2339
3159,2788,2341
3152,2785,2340
3153,2789,2343
3149,2789,2346
3152,2785,2348
3142,2787,2348
3139,2787,2339
3138,2794,2328
3134,2787,2321
3133,2784,2320
3130,2786,2325
3125,2785,2324
3131,2788,2331
3134,2790,2335
3146,2789,2335
3142,2793,2336
3144,2796,2335
3145,2803,2331
3145,2799,2323
3149,2799,2321
3151,2799,2319
3151,2798,2312
3156,2801,2312
3161,2802,2311
3166,2798,2306
3159,2804,2299
3151,2803,2292
3144,2809,2288
3134,2802,2289
3129,2800,2290
3123,2799,2298
3115,2793,2300
3115,2800,2305
3114,2801,2318
3121,2799,2327
3113,2802,2332
3114,2804,2333
3118,2811,2331
3122,2805,2333
3127,2798,2326
3128,2792,2327
3125,2786,2316
3126,2787,2310
3122,2792,2304
3128,2795,2303
3118,2808,2306
3111,2809,2309
3107,2818,2310
3100,2811,2313
3097,2808,2310
3092,2805,2312
3087,2803,2306
3084,2804,2304
3081,2802,2301
3087,2798,2294
3079,2799,2292
3075,2797,2293
3073,2806,2294
3072,2802,2299
3073,2801,2302
3072,2800,2310
3071,2799,2309
3075,2801,2311
3075,2802,2309
3083,2805,2309
3078,2813,2309
3078,2817,2310
3077,2827,2315
3071,2824,2317
3065,2823,2322
3062,2823,2322
3058,2825,2313
3065,2830,2308
3067,2834,2304
3076,2839,2300
3069,2844,2298
3068,2846,2297
3068,2854,2297
3069,2851,2301
3074,2851,2305
3077,2850,2316
3079,2848,2319
3085,2847,2325
3086,2844,2329
3091,2835,2334
3084,2836,2339
3082,2836,2340
3076,2845,2337
3069,2842,2337
3060,2842,2338
3054,2844,2342
3048,2844,2339
3052,2844,2337
3053,2849,2337
3060,2846,2331
3057,2851,2327
3058,2851,2325
3059,2862,2330
3060,2861,2340
3059,2867,2336
3054,2870,2339
3045,2873,2335
3046,2879,2337
3047,2878,2338
3054,2873,2340
3054,2876,2347
3058,2868,2347
3061,2869,2351
3064,2867,2361
3067,2868,2369
3067,2869,2376
3061,2870,2376
3065,2876,2380
3063,2874,2374
3064,2872,2374
3057,2875,2374
3052,2875,2374
3048,2880,2367
3044,2877,2364
3040,2875,2360
3038,2877,2362
3030,2879,2363
3028,2884,2368
3025,2886,2371
3029,2885,2373
3026,2889,2372
3028,2893,2372
3033,2903,2369
3036,2907,2372
3040,2915,2376
3040,2924,2382
3036,2929,2389
3044,2935,2392
3040,2932,2394
3040,2926,2395
3034,2927,2399
3032,2923,2403
3029,2925,2408
3030,2914,2412
3036,2909,2409
3039,2903,2407
3037,2898,2400
3038,2896,2397
3036,2894,2395
3037,2890,2396
3035,2896,2398
3035,2894,2402
3032,2901,2407
3026,2904,2415
3021,2908,2420
3014,2912,2429
3010,2915,2437
3009,2918,2431
3007,2921,2430
3242,3085,2616
3244,3082,2619
3241,3084,2619
3240,3081,2624
3242,3084,2629
3244,3087,2637
3244,3089,2637
3249,3095,2640
3250,3096,2638
3258,3094,2632
3254,3097,2627
3257,3097,2624
3259,3103,2623
3259,3103,2631
3264,3105,2629
3266,3105,2636
3264,3102,2634
3270,3104,2634
3270,3102,2633
3278,3103,2631
3269,3104,2629
3266,3105,2625
3265,3112,2617
3262,3107,2613
3264,3105,2611
3259,3099,2617
3254,3092,2615
3258,3089,2616
3261,3085,2616
3273,3081,2616
3274,3082,2616
3283,3082,2617
3285,3088,2620
3288,3083,2622
3292,3084,2620
3294,3086,2624
3293,3086,2617
3295,3092,2617
3294,3092,2616
3297,3094,2617
3289,3101,2624
3289,3102,2631
3292,3105,2636
3296,3100,2639
3298,3094,2639
3300,3092,2641
3299,3088,2636
3307,3088,2633
3310,3085,2626
3318,3080,2618
3311,3083,2609
3307,3080,2597
3306,3089,2590
3307,3085,2586
3313,3087,2580
3313,3091,2582
3308,3091,2581
3313,3096,2587
3312,3097,2591
3321,3096,2599
3312,3101,2595
3313,3101,2591
3313,3109,2586
3312,3103,2585
3316,3102,2585
3320,3100,2595
3320,3096,2586
3327,3096,2587
3331,3091,2587
3345,3085,2588
3344,3083,2590
3348,3080,2594
3349,3084,2595
3346,3076,2597
3344,3075,2593
3341,3075,2591
3335,3074,2582
3339,3076,2582
3339,3074,2585
3347,3065,2584
3342,3062,2588
3340,3058,2589
3337,3060,2588
3331,3053,2592
3328,3054,2591
3327,3057,2595
3325,3057,2595
3330,3061,2588
3330,3061,2584
3340,3059,2579
3336,3064,2575
3336,3065,2574
3340,3073,2576
3342,3065,2580
3349,3063,2582
3355,3063,2587
3355,3062,2584
3362,3062,2581
3363,3061,2586
3371,3056,2586
3363,3058,2587
3359,3058,2589
3353,3062,2589
3348,3058,2590
3342,3058,2588
3338,3061,2594
3332,3062,2589
3337,3065,2588
3340,3067,2586
3351,3065,2587
3348,3072,2586
3353,3074,2586
3357,3084,2585
3356,3079,2590
3358,3077,2594
3356,3072,2601
3351,3067,2598
3354,3066,2598
3352,3063,2597
3350,3060,2600
3344,3067,2604
3338,3067,2608
3336,3071,2610
3334,3064,2613
3338,3062,2613
3342,3064,2621
3343,3058,2605
3353,3058,2599
3356,3057,2596
3367,3053,2596
3363,3055,2600
3358,3054,2601
3354,3061,2599
3348,3053,2598
3342,3049,2596
3335,3045,2598
3326,3040,2591
3326,3038,2591
3323,3035,2590
3330,3029,2589
3325,3034,2589
3327,3036,2589
3330,3043,2589
3331,3042,2588
3331,3043,2590
3329,3042,2594
3325,3038,2595
3329,3036,2601
3327,3033,2606
3334,3026,2610
3326,3028,2613
3326,3022,2614
3328,3020,2614
3329,3011,2617
3332,3011,2616
3331,3014,2617
3324,3017,2610
3325,3021,2606
3324,3022,2602
3328,3018,2598
3322,3019,2597
3321,3017,2595
3320,3020,2596
3318,3012,2597
3321,3008,2599
3323,3007,2604
3319,3009,2603
3322,3014,2606
3321,3018,2606
3326,3015,2609
3321,3016,2611
3321,3011,2613
3321,3010,2614
3319,3002,2617
3319,3001,2615
3318,3001,2614
3315,3002,2603
3318,3003,2597
3317,3002,2593
3322,2999,2590
3315,3002,2588
3311,2999,2589
3307,3002,2592
3304,3002,2597
3302,2997,2601
3299,2995,2607
3297,2995,2608
3301,2994,2607
3301,2992,2599
3303,2986,2600
3301,2988,2597
3302,2986,2598
3304,2987,2600
3305,2984,2605
3308,2988,2608
3309,2989,2615
3309,2992,2620
3317,2999,2630
3323,3002,2637
3332,2995,2641
3333,2992,2645
3333,2987,2643
3333,2980,2645
3330,2969,2646
3329,2965,2645
3325,2959,2644
3318,2954,2641
3318,2951,2642
3310,2952,2651
3305,2952,2648
3294,2960,2647
3289,2965,2643
3285,2973,2638
3286,2975,2637
3289,2978,2635
3291,2979,2632
3285,2981,2628
3287,2982,2623
3288,2984,2618
3294,2980,2616
3300,2984,2616
3305,2980,2616
3311,2981,2615
3311,2979,2616
3313,2976,2615
3312,2975,2620
3305,2970,2625
3302,2965,2634
3297,2958,2641
3293,2953,2647
3289,2957,2651
3286,2955,2653
3285,2956,2652
3283,2957,2655
3284,2953,2648
3283,2957,2644
3280,2958,2639
3286,2965,2636
3288,2969,2632
3283,2968,2626
3284,2975,2622
3279,2973,2620
3274,2971,2616
3270,2967,2615
3268,2962,2616
3266,2961,2618
3262,2957,2624
3264,2947,2629
3263,2942,2633
3264,2937,2636
3267,2937,2640
3268,2931,2643
3272,2927,2644
3275,2924,2647
3277,2925,2647
3279,2932,2642
3277,2936,2636
3282,2938,2631
3282,2938,2633
3284,2933,2634
3285,2935,2634
3284,2934,2631
3286,2936,2628
3286,2939,2628
3288,2938,2634
3289,2937,2630
3285,2935,2628
3284,2939,2622
3278,2941,2613
3271,2939,2603
3266,2943,2594
3262,2941,2588
3259,2945,2583
3256,2946,2580
3255,2945,2577
3255,2943,2578
3252,2937,2586
3257,2929,2590
3253,2920,2604
3247,2908,2616
3243,2903,2627
3238,2898,2633
3239,2896,2634
3238,2900,2637
3240,2904,2635
3243,2911,2631
3242,2913,2625
3250,2917,2619
3250,2918,2614
3250,2914,2609
3251,2913,2606
3246,2907,2606
3243,2898,2606
3236,2893,2606
3235,2889,2606
3235,2887,2608
3233,2883,2613
3236,2882,2619
3235,2880,2626
3230,2877,2626
3229,2880,2626
3222,2880,2619
3218,2876,2618
3213,2878,2612
3208,2879,2605
3205,2880,2596
3198,2878,2588
3198,2877,2581
3197,2875,2583
3195,2869,2573
3205,2868,2569
3212,2863,2565
3221,2856,2560
3224,2850,2557
3230,2844,2563
3235,2845,2557
3238,2842,2560
3247,2842,2562
3245,2845,2567
3243,2845,2569
3245,2850,2569
3245,2851,2568
3249,2846,2568
3246,2845,2565
3246,2839,2557
3243,2839,2551
3239,2833,2543
3239,2833,2533
3239,2832,2527
3238,2829,2517
3238,2829,2512
3234,2829,2508
3236,2827,2501
3229,2835,2500
3225,2837,2498
3222,2842,2502
3217,2841,2505
3215,2838,2508
3210,2832,2510
3208,2820,2504
3210,2824,2503
3212,2819,2499
3219,2814,2494
3216,2812,2491
3216,2804,2488
3217,2803,2483
3214,2795,2483
3217,2790,2472
3212,2788,2471
3204,2786,2470
3202,2790,2474
3197,2793,2481
3196,2795,2485
3190,2799,2489
3190,2797,2489
3185,2803,2491
3176,2798,2494
3175,2796,2498
3172,2794,2500
3168,2793,2495
3172,2798,2489
3176,2800,2476
3181,2805,2465
3176,2811,2457
3178,2811,2451
3181,2811,2448
3182,2801,2448
3184,2794,2449
3184,2790,2453
3179,2782,2450
3182,2778,2450
3182,2772,2452
3183,2767,2454
3174,2766,2454
3170,2763,2455
3165,2766,2452
3160,2762,2452
3160,2766,2451
3156,2770,2451
3151,2771,2440
3152,2779,2429
3150,2783,2418
3156,2785,2410
3153,2789,2404
3154,2790,2398
3156,2797,2392
3152,2792,2391
3161,2795,2389
3158,2795,2391
3153,2792,2386
3154,2789,2385
3148,2786,2380
3142,2779,2383
3131,2780,2382
3121,2778,2380
3114,2783,2377
3106,2779,2378
3101,2781,2378
3097,2778,2377
3090,2774,2380
3096,2774,2382
3100,2772,2384
3110,2767,2383
3108,2766,2381
3113,2762,2377
3117,2767,2378
3117,2760,2372
3122,2758,2369
3121,2758,2369
3116,2758,2362
3119,2764,2359
3119,2767,2356
3126,2770,2355
3123,2781,2362
3118,2787,2365
3116,2794,2367
3112,2792,2367
3115,2795,2362
3114,2799,2359
3114,2801,2350
3118,2806,2348
3117,2808,2348
3123,2805,2349
3116,2804,2350
3111,2798,2349
3107,2798,2345
3102,2783,2342
3098,2776,2336
3092,2770,2335
3082,2764,2324
3080,2762,2322
3075,2757,2321
3079,2756,2324
3069,2764,2329
3065,2768,2332
3061,2781,2331
3061,2782,2336
3067,2790,2337
3069,2796,2356
3072,2802,2358
3078,2809,2362
3078,2814,2363
3086,2814,2362
3079,2816,2355
3080,2810,2356
3078,2813,2352
3077,2803,2350
3080,2801,2344
3083,2797,2343
3084,2793,2338
3089,2789,2332
3088,2789,2333
3094,2792,2334
3083,2802,2337
3080,2806,2338
3077,2816,2335
3072,2816,2335
3067,2816,2337
3060,2819,2347
3050,2820,2350
3048,2828,2356
3041,2829,2361
3042,2827,2364
3032,2834,2365
3028,2833,2364
3025,2839,2363
3021,2833,2362
3020,2832,2356
3017,2828,2353
3010,2832,2346
3013,2836,2341
3014,2840,2340
3025,2841,2337
3021,2847,2332
3026,2848,2329
3029,2854,2333
3031,2845,2332
3031,2844,2338
3033,2844,2349
3033,2844,2353
3040,2847,2360
3043,2846,2365
3054,2841,2367
3049,2844,2368
3048,2847,2372
3044,2857,2374
3036,2855,2379
3030,2857,2380
3020,2862,2385
3006,2859,2381
3003,2865,2382
2998,2865,2383
3003,2862,2384
2997,2866,2385
2999,2867,2387
3000,2875,2387
3001,2873,2390
3005,2875,2394
3008,2878,2399
3008,2880,2396
3019,2885,2391
3024,2884,2389
3033,2882,2389
3030,2886,2394
3033,2886,2399
3035,2894,2400
3038,2890,2399
3040,2889,2398
3041,2891,2399
3038,2890,2397
3043,2892,2399
3043,2892,2401
3049,2889,2403
3039,2892,2404
3038,2894,2404
3034,2902,2405
3029,2898,2410
3026,2896,2413
3026,2895,2419
3022,2893,2418
3031,2894,2423
3029,2896,2425
3034,2895,2427
3027,2902,2432
3024,2902,2435
3022,2909,2440
3022,2911,2450
3024,2909,2450
3025,2909,2454
3019,2908,2451
3022,2907,2451
3020,2903,2448
3026,2896,2442
3026,2897,2434
3026,2899,2428
3028,2904,2422
3029,2899,2420
3033,2897,2420
3033,2897,2421
3029,2898,2421
3034,2900,2422
3033,2899,2423
3037,2895,2424
3031,2898,2427
3031,2898,2429
3031,2903,2433
3029,2900,2441
3030,2902,2446
3031,2902,2452
3030,2901,2455
3038,2899,2458
3039,2898,2462
3045,2895,2466
3041,2897,2468
3040,2894,2470
3041,2897,2473
3043,2896,2480
3045,2901,2482
3044,2910,2486
3042,2917,2475
3045,2925,2474
3051,2929,2469
3058,2929,2464
3057,2934,2461
3057,2934,2459
3057,2941,2455
3056,2936,2458
3057,2935,2461
3057,2933,2467
3054,2930,2469
3058,2931,2474
3058,2933,2474
3059,2932,2472
3055,2938,2471
3053,2938,2469
3052,2942,2466
3051,2944,2467
3051,2946,2467
3053,2951,2467
3052,2948,2469
3060,2950,2476
3064,2945,2482
3072,2939,2487
3075,2942,2491
3078,2943,2495
3081,2948,2495
3085,2952,2500
3088,2955,2504
3092,2956,2508
3090,2954,2508
3097,2957,2506
3103,2960,2506
3106,2961,2507
3109,2970,2509
3112,2972,2510
3114,2976,2508
3110,2978,2502
3111,2978,2492
3107,2988,2485
3099,2996,2477
3099,3006,2470
3097,3009,2464
3098,3008,2461
3100,3013,2464
3105,3012,2471
3112,3014,2471
3116,3016,2480
3122,3016,2490
3126,3016,2497
3125,3011,2504
3132,3009,2510
3131,3001,2518
3130,2991,2522
3129,2990,2529
3129,2987,2532
3130,2987,2532
3127,2986,2532
3126,2986,2530
3126,2991,2528
3126,2994,2526
3135,3001,2526
3137,3008,2529
3140,3011,2527
3143,3028,2530
3145,3037,2530
3149,3046,2523
3148,3049,2521
3152,3047,2515
3152,3040,2508
3147,3038,2499
3145,3039,2492
3140,3041,2492
3137,3042,2497
3137,3050,2505
3138,3054,2510
3142,3055,2513
3138,3060,2521
3139,3060,2525
3142,3062,2532
3144,3055,2541
3150,3053,2550
3153,3051,2561
3155,3050,2566
3160,3050,2568
3164,3052,2571
3170,3055,2572
3172,3060,2572
3175,3062,2571
3180,3068,2568
3180,3072,2562
3183,3068,2557
3182,3068,2556
3181,3066,2553
3180,3068,2552
3176,3065,2550
3178,3065,2548
3175,3064,2550
3174,3062,2551
3171,3062,2552
3167,3062,2550
3168,3065,2541
3166,3068,2538
3165,3071,2534
3170,3076,2534
3173,3077,2532
3178,3076,2531
3179,3076,2530
3186,3072,2527
3188,3075,2528
3193,3073,2529
3203,3074,2528
3210,3074,2531
3214,3072,2532
3223,3076,2532
3234,3072,2537
3244,3067,2546
3244,3063,2556
3245,3061,2564
3243,3064,2570
3235,3066,2572
3237,3070,2575
3236,3074,2576
3236,3072,2573
3243,3074,2571
3246,3071,2567
3247,3069,2556
3243,3073,2552
3244,3071,2547
3247,3074,2546
3249,3072,2547
3256,3075,2549
3257,3080,2551
3256,3081,2553
3259,3090,2556
3261,3094,2560
3263,3093,2560
3257,3092,2561
3256,3089,2562
3253,3089,2558
3250,3079,2560
3251,3072,2557
3253,3067,2560
3253,3058,2555
3259,3057,2554
3256,3053,2552
3265,3052,2547
3259,3059,2545
3261,3060,2542
3266,3066,2540
3270,3068,2536
3277,3071,2538
3284,3075,2541
3288,3076,2539
3296,3083,2541
3300,3086,2546
3306,3087,2552
3299,3090,2562
3296,3087,2557
3288,3090,2555
3280,3081,2556
3281,3075,2554
3280,3070,2560
3278,3066,2560
3284,3069,2557
3288,3070,2555
3301,3065,2549
3305,3065,2547
3315,3060,2547
3322,3062,2548
3324,3054,2548
3325,3051,2546
3323,3049,2547
3316,3045,2541
3313,3048,2536
3308,3050,2529
3310,3052,2522
3303,3052,2518
3300,3053,2518
3297,3060,2523
3291,3057,2529
3291,3054,2534
3289,3049,2543
3282,3040,2537
3288,3039,2535
3287,3035,2533
3291,3032,2533
3283,3034,2531
3286,3036,2527
3291,3049,2525
3298,3050,2522
3301,3056,2523
3305,3063,2527
3305,3063,2526
3311,3064,2528
3316,3060,2530
3329,3053,2532
3328,3053,2533
3333,3049,2532
3337,3052,2531
3338,3045,2530
3343,3043,2530
3345,3040,2531
3341,3036,2525
3343,3039,2523
3341,3040,2522
3345,3040,2522
3337,3049,2527
3339,3054,2532
3339,3062,2534
3336,3064,2539
3335,3069,2540
3332,3074,2542
3328,3072,2536
3334,3074,2533
3332,3071,2532
3339,3062,2533
3332,3058,2537
3331,3049,2537
3331,3046,2536
3329,3026,2532
3327,3029,2531
3325,3028,2538
3320,3029,2536
3324,3040,2539
3325,3048,2541
3339,3051,2542
3336,3058,2546
3336,3056,2551
3337,3062,2556
3336,3055,2562
3336,3052,2564
3331,3048,2569
3323,3048,2563
3323,3042,2561
3317,3039,2557
3321,3037,2554
3314,3041,2550
3314,3042,2544
3316,3051,2538
3317,3043,2534
3322,3042,2528
3325,3040,2531
3322,3036,2527
3326,3038,2531
3324,3038,2533
3328,3037,2536
3315,3039,2541
3309,3037,2546
3299,3041,2553
3292,3031,2560
3288,3030,2562
3283,3032,2563
3278,3034,2554
3279,3037,2550
3280,3037,2545
3289,3033,2541
3283,3036,2539
3285,3036,2540
3285,3045,2542
3287,3038,2552
3292,3035,2560
3296,3031,2571
3298,3027,2570
3307,3024,2571
3307,3016,2568
3316,3008,2566
3305,3006,2563
3299,3001,2558
3296,3008,2552
3290,3004,2554
3289,3008,2555
3286,3012,2560
3273,3008,2551
3275,3009,2549
3274,3008,2547
3283,3005,2544
3281,3008,2544
3289,3008,2544
3297,3012,2544
3302,3003,2551
3307,2996,2554
3308,2990,2561
3306,2985,2555
3312,2985,2561
3313,2987,2563
3321,2983,2571
3314,2990,2578
3310,2991,2580
3306,2999,2579
3298,2993,2582
3295,2991,2580
3289,2985,2578
3283,2979,2569
3286,2976,2563
3286,2971,2556
3293,2965,2555
3285,2969,2562
3281,2970,2568
3278,2978,2577
3274,2971,2588
3274,2970,2598
3271,2968,2610
3262,2968,2609
3265,2968,2606
3260,2966,2608
3264,2962,2602
3254,2968,2596
3256,2970,2589
3259,2977,2584
3263,2973,2585
3267,2974,2588
3269,2971,2588
3262,2968,2585
3265,2967,2585
